2;2013-02-20;22.825,45
2;2013-02-19;22.823,82
2;2013-02-18;22.822,19
2;2013-02-17;22.820,56
2;2013-02-16;22.818,94
2;2013-02-15;22.817,31
2;2013-02-14;22.815,68
2;2013-02-13;22.814,05
2;2013-02-12;22.812,42
2;2013-02-11;22.810,8
2;2013-02-10;22.809,17
2;2013-02-09;22.807,54
2;2013-02-08;22.807,54
2;2013-02-07;22.807,54
2;2013-02-06;22.807,54
2;2013-02-05;22.807,54
2;2013-02-04;22.807,54
2;2013-02-03;22.807,54
2;2013-02-02;22.807,54
2;2013-02-01;22.807,54
2;2013-01-31;22.807,54
2;2013-01-30;22.807,54
2;2013-01-29;22.807,54
2;2013-01-28;22.807,54
2;2013-01-27;22.807,54
2;2013-01-26;22.807,54
2;2013-01-25;22.807,54
2;2013-01-24;22.807,54
2;2013-01-23;22.807,54
2;2013-01-22;22.807,54
2;2013-01-21;22.807,54
2;2013-01-20;22.807,54
2;2013-01-19;22.807,54
2;2013-01-18;22.807,54
2;2013-01-17;22.807,54
2;2013-01-16;22.807,54
2;2013-01-15;22.807,54
2;2013-01-14;22.807,54
2;2013-01-13;22.807,54
2;2013-01-12;22.807,54
2;2013-01-11;22.807,54
2;2013-01-10;22.807,54
2;2013-01-09;22.807,54
2;2013-01-08;22.811,23
2;2013-01-07;22.814,92
2;2013-01-06;22.818,61
2;2013-01-05;22.822,3
2;2013-01-04;22.825,99
2;2013-01-03;22.829,68
2;2013-01-02;22.833,37
2;2013-01-01;22.837,06
2;2012-12-31;22.840,75
2;2012-12-30;22.844,45
2;2012-12-29;22.848,14
2;2012-12-28;22.851,84
2;2012-12-27;22.855,53
2;2012-12-26;22.859,23
2;2012-12-25;22.862,92
2;2012-12-24;22.866,62
2;2012-12-23;22.870,32
2;2012-12-22;22.874,02
2;2012-12-21;22.877,72
2;2012-12-20;22.881,42
2;2012-12-19;22.885,12
2;2012-12-18;22.888,82
2;2012-12-17;22.892,52
2;2012-12-16;22.896,22
2;2012-12-15;22.899,92
2;2012-12-14;22.903,63
2;2012-12-13;22.907,33
2;2012-12-12;22.911,03
2;2012-12-11;22.914,74
2;2012-12-10;22.918,44
2;2012-12-09;22.922,15
2;2012-12-08;22.917,58
2;2012-12-07;22.913,01
2;2012-12-06;22.908,44
2;2012-12-05;22.903,88
2;2012-12-04;22.899,31
2;2012-12-03;22.894,74
2;2012-12-02;22.890,18
2;2012-12-01;22.885,62
2;2012-11-30;22.881,05
2;2012-11-29;22.876,49
2;2012-11-28;22.871,93
2;2012-11-27;22.867,37
2;2012-11-26;22.862,81
2;2012-11-25;22.858,25
2;2012-11-24;22.853,69
2;2012-11-23;22.849,14
2;2012-11-22;22.844,58
2;2012-11-21;22.840,03
2;2012-11-20;22.835,47
2;2012-11-19;22.830,92
2;2012-11-18;22.826,37
2;2012-11-17;22.821,82
2;2012-11-16;22.817,27
2;2012-11-15;22.812,72
2;2012-11-14;22.808,17
2;2012-11-13;22.803,62
2;2012-11-12;22.799,07
2;2012-11-11;22.794,53
2;2012-11-10;22.789,98
2;2012-11-09;22.785,44
2;2012-11-08;22.779,58
2;2012-11-07;22.773,73
2;2012-11-06;22.767,87
2;2012-11-05;22.762,02
2;2012-11-04;22.756,17
2;2012-11-03;22.750,32
2;2012-11-02;22.744,48
2;2012-11-01;22.738,63
2;2012-10-31;22.732,79
2;2012-10-30;22.726,94
2;2012-10-29;22.721,1
2;2012-10-28;22.715,26
2;2012-10-27;22.709,43
2;2012-10-26;22.703,59
2;2012-10-25;22.697,76
2;2012-10-24;22.691,92
2;2012-10-23;22.686,09
2;2012-10-22;22.680,26
2;2012-10-21;22.674,43
2;2012-10-20;22.668,6
2;2012-10-19;22.662,78
2;2012-10-18;22.656,95
2;2012-10-17;22.651,13
2;2012-10-16;22.645,31
2;2012-10-15;22.639,49
2;2012-10-14;22.633,67
2;2012-10-13;22.627,85
2;2012-10-12;22.622,04
2;2012-10-11;22.616,22
2;2012-10-10;22.610,41
2;2012-10-09;22.604,6
2;2012-10-08;22.603,09
2;2012-10-07;22.601,59
2;2012-10-06;22.600,08
2;2012-10-05;22.598,58
2;2012-10-04;22.597,07
2;2012-10-03;22.595,57
2;2012-10-02;22.594,06
2;2012-10-01;22.592,56
2;2012-09-30;22.591,05
2;2012-09-29;22.589,55
